id,title,icon,minIcon,bagType,bindType,diamondPrice,attrId,color,suitPartId,broadcast,level,career,model,a_fx_1,a_fx_2,a_fx_3,a_fx_4,reward,buffs,isShow,propType,useVip,k_useType_1,v_useType_1,k_useType_2,v_useType_2,k_useType_3,v_useType_3,k_useType_4,v_useType_4,goldPrice,diamondReplace,isflash,cdGroup,dailyTimes,interval,limType,morphIds,des,way,addTime,weapon,legend,endRow
1084727,炽焰舞者符咒,Eq_20807,,1,1,,1084727,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084728,炽焰舞者徽戒,Eq_20808,,1,1,,1084728,4,,,60,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084731,龙之咆哮巨剑,Eq_30801,,1,1,,1084731,4,,,60,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084732,龙之咆哮头冠,Eq_30802,,1,1,,1084732,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084733,龙之咆哮肩甲,Eq_30803,,1,1,,1084733,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084734,龙之咆哮铠甲,Eq_30804,,1,1,,1084734,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084735,龙之咆哮绑腿,Eq_30805,,1,1,,1084735,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084736,龙之咆哮长靴,Eq_30806,,1,1,,1084736,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084737,龙之咆哮坠饰,Eq_30807,,1,1,,1084737,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1084738,龙之咆哮印戒,Eq_30808,,1,1,,1084738,4,,,60,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094711,恐惧之矢硬弓,Eq_10901,,1,1,,1094711,4,,,65,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094712,恐惧之矢护面,Eq_10902,,1,1,,1094712,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094713,恐惧之矢护肩,Eq_10903,,1,1,,1094713,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094714,恐惧之矢卫衣,Eq_10904,,1,1,,1094714,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094715,恐惧之矢皮裤,Eq_10905,,1,1,,1094715,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094716,恐惧之矢足靴,Eq_10906,,1,1,,1094716,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094717,恐惧之矢护符,Eq_10907,,1,1,,1094717,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094718,恐惧之矢指环,Eq_10908,,1,1,,1094718,4,,,65,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094721,预言者的召唤,Eq_20901,,1,1,,1094721,4,,,65,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094722,预言者头巾,Eq_20902,,1,1,,1094722,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094723,预言者衬肩,Eq_20903,,1,1,,1094723,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094724,预言者外衣,Eq_20904,,1,1,,1094724,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094725,预言者裹腿,Eq_20905,,1,1,,1094725,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094726,预言者软鞋,Eq_20906,,1,1,,1094726,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094727,预言者护符,Eq_20907,,1,1,,1094727,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094728,预言者徽戒,Eq_20908,,1,1,,1094728,4,,,65,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094731,裁决天使大剑,Eq_30901,,1,1,,1094731,4,,,65,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094732,裁决天使战盔,Eq_30902,,1,1,,1094732,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094733,裁决天使肩铠,Eq_30903,,1,1,,1094733,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094734,裁决天使战甲,Eq_30904,,1,1,,1094734,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094735,裁决天使腿铠,Eq_30905,,1,1,,1094735,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094736,裁决天使战靴,Eq_30906,,1,1,,1094736,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094737,裁决天使项饰,Eq_30907,,1,1,,1094737,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1094738,裁决天使对戒,Eq_30908,,1,1,,1094738,4,,,65,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104711,复仇者战弓,Eq_11001,,1,1,,1104711,4,,,70,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104712,复仇者护面,Eq_11002,,1,1,,1104712,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104713,复仇者肩甲,Eq_11003,,1,1,,1104713,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104714,复仇者胸甲,Eq_11004,,1,1,,1104714,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104715,复仇者护腿,Eq_11005,,1,1,,1104715,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104716,复仇者战靴,Eq_11006,,1,1,,1104716,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104717,复仇者项链,Eq_11007,,1,1,,1104717,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104718,复仇者戒指,Eq_11008,,1,1,,1104718,4,,,70,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104721,天行者长杖,Eq_21001,,1,1,,1104721,4,,,70,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104722,天行者兜帽,Eq_21012,,1,1,,1104722,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104723,天行者披肩,Eq_21013,,1,1,,1104723,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104724,天行者外套,Eq_21014,,1,1,,1104724,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104725,天行者下摆,Eq_21015,,1,1,,1104725,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104726,天行者护足,Eq_21016,,1,1,,1104726,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104727,天行者项链,Eq_21017,,1,1,,1104727,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104728,天行者之戒,Eq_21018,,1,1,,1104728,4,,,70,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104731,不朽君王圣剑,Eq_31001,,1,1,,1104731,4,,,70,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104732,不朽君王意志,Eq_31002,,1,1,,1104732,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104733,不朽君王肩铠,Eq_31003,,1,1,,1104733,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104734,不朽君王战铠,Eq_31004,,1,1,,1104734,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104735,不朽君王护腿,Eq_31005,,1,1,,1104735,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104736,不朽君王链靴,Eq_31006,,1,1,,1104736,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104737,不朽君王信标,Eq_31007,,1,1,,1104737,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1104738,不朽君王玺戒,Eq_31008,,1,1,,1104738,4,,,70,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114711,暗夜凝视强弓,Eq_10601,,1,1,,1114711,4,,,75,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114712,暗夜凝视面甲,Eq_10602,,1,1,,1114712,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114713,暗夜凝视肩饰,Eq_10603,,1,1,,1114713,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114714,暗夜凝视战衣,Eq_10604,,1,1,,1114714,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114715,暗夜凝视绑腿,Eq_10605,,1,1,,1114715,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114716,暗夜凝视旅途,Eq_10606,,1,1,,1114716,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114717,暗夜凝视坠饰,Eq_10607,,1,1,,1114717,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114718,暗夜凝视徽戒,Eq_10608,,1,1,,1114718,4,,,75,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114721,风语巨仗,Eq_20601,,1,1,,1114721,4,,,75,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114722,风语头冠,Eq_20602,,1,1,,1114722,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114723,风语肩章,Eq_20603,,1,1,,1114723,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114724,风语外衣,Eq_20604,,1,1,,1114724,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114725,风语护腿,Eq_20605,,1,1,,1114725,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114726,风语足靴,Eq_20606,,1,1,,1114726,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114727,风语信标,Eq_20607,,1,1,,1114727,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114728,风语指环,Eq_20608,,1,1,,1114728,4,,,75,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114731,钢铁之怒刀锋,Eq_30601,,1,1,,1114731,4,,,75,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114732,钢铁之怒头冠,Eq_30602,,1,1,,1114732,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114733,钢铁之怒肩卫,Eq_30603,,1,1,,1114733,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114734,钢铁之怒铠甲,Eq_30604,,1,1,,1114734,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114735,钢铁之怒腿铠,Eq_30605,,1,1,,1114735,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114736,钢铁之怒长靴,Eq_30606,,1,1,,1114736,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114737,钢铁之怒护符,Eq_30607,,1,1,,1114737,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1114738,钢铁之怒印记,Eq_30608,,1,1,,1114738,4,,,75,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124711,树纹战弓,Eq_11101,,1,1,,1124711,4,,,80,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124712,树纹护面,Eq_11102,,1,1,,1124712,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124713,树纹肩甲,Eq_11103,,1,1,,1124713,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124714,树纹胸甲,Eq_11104,,1,1,,1124714,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124715,树纹护腿,Eq_11105,,1,1,,1124715,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124716,树纹战靴,Eq_11106,,1,1,,1124716,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124717,树纹项链,Eq_11107,,1,1,,1124717,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124718,树纹戒指,Eq_11108,,1,1,,1124718,4,,,80,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124721,灰烬长杖,Eq_21101,,1,1,,1124721,4,,,80,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124722,灰烬兜帽,Eq_21102,,1,1,,1124722,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124723,灰烬披肩,Eq_21103,,1,1,,1124723,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124724,灰烬外套,Eq_21104,,1,1,,1124724,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124725,灰烬下摆,Eq_21105,,1,1,,1124725,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124726,灰烬护足,Eq_21106,,1,1,,1124726,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124727,灰烬项链,Eq_21107,,1,1,,1124727,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124728,灰烬之戒,Eq_21108,,1,1,,1124728,4,,,80,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124731,不败意志长剑,Eq_31101,,1,1,,1124731,4,,,80,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124732,不败意志头盔,Eq_31102,,1,1,,1124732,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124733,不败意志肩铠,Eq_31103,,1,1,,1124733,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124734,不败意志战铠,Eq_31104,,1,1,,1124734,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124735,不败意志护腿,Eq_31105,,1,1,,1124735,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124736,不败意志链靴,Eq_31106,,1,1,,1124736,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124737,不败意志信标,Eq_31107,,1,1,,1124737,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1124738,不败意志玺戒,Eq_31108,,1,1,,1124738,4,,,80,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013611,丛林长弓,Eq_10101,,1,3,100,1014611,4,,,1,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013612,丛林护面,Eq_10102,,1,3,100,1014612,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013613,丛林肩卫,Eq_10103,,1,3,100,1014613,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013614,丛林外衣,Eq_10104,,1,3,100,1014614,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013615,丛林护腿,Eq_10105,,1,3,100,1014615,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013616,丛林长靴,Eq_10106,,1,3,100,1014616,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013617,丛林项圈,Eq_10107,,1,3,100,1014617,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013618,丛林印戒,Eq_10108,,1,3,100,1014618,4,,,1,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013621,智慧法杖,Eq_20101,,1,3,100,1014621,4,,,1,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013622,智慧之冠,Eq_20102,,1,3,100,1014622,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013623,智慧肩章,Eq_20103,,1,3,100,1014623,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013624,智慧之袍,Eq_20104,,1,3,100,1014624,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013625,智慧褶裙,Eq_20105,,1,3,100,1014625,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013626,智慧护足,Eq_20106,,1,3,100,1014626,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013627,智慧符链,Eq_20107,,1,3,100,1014627,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013628,智慧之戒,Eq_20108,,1,3,100,1014628,4,,,1,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013631,帝国长剑,Eq_30101,,1,3,100,1014631,4,,,1,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013632,帝国头盔,Eq_30102,,1,3,100,1014632,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013633,帝国护肩,Eq_30103,,1,3,100,1014633,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013634,帝国胸甲,Eq_30104,,1,3,100,1014634,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013635,帝国护腿,Eq_30105,,1,3,100,1014635,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013636,帝国重靴,Eq_30106,,1,3,100,1014636,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013637,帝国护符,Eq_30107,,1,3,100,1014637,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1013638,帝国徽戒,Eq_30108,,1,3,100,1014638,4,,,1,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023611,游侠长弓,Eq_10201,,1,3,200,1024611,4,,,20,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023612,游侠护面,Eq_10202,,1,3,200,1024612,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023613,游侠肩卫,Eq_10203,,1,3,200,1024613,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023614,游侠外衣,Eq_10204,,1,3,200,1024614,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023615,游侠护腿,Eq_10205,,1,3,200,1024615,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023616,游侠长靴,Eq_10206,,1,3,200,1024616,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023617,游侠项圈,Eq_10207,,1,3,200,1024617,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023618,游侠印戒,Eq_10208,,1,3,200,1024618,4,,,20,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023621,贤者法杖,Eq_20201,,1,3,200,1024621,4,,,20,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023622,贤者头冠,Eq_20202,,1,3,200,1024622,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023623,贤者披肩,Eq_20203,,1,3,200,1024623,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023624,贤者上衣,Eq_20204,,1,3,200,1024624,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023625,贤者下摆,Eq_20205,,1,3,200,1024625,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023626,贤者便鞋,Eq_20206,,1,3,200,1024626,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023627,贤者吊坠,Eq_20207,,1,3,200,1024627,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023628,贤者之戒,Eq_20208,,1,3,200,1024628,4,,,20,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023631,精铸长剑,Eq_30201,,1,3,200,1024631,4,,,20,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023632,精铸头盔,Eq_30202,,1,3,200,1024632,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023633,精铸护肩,Eq_30203,,1,3,200,1024633,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023634,精铸胸甲,Eq_30204,,1,3,200,1024634,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023635,精铸护腿,Eq_30205,,1,3,200,1024635,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023636,精铸重靴,Eq_30206,,1,3,200,1024636,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023637,精铸护符,Eq_30207,,1,3,200,1024637,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1023638,精铸徽戒,Eq_30208,,1,3,200,1024638,4,,,20,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033611,迅捷短弓,Eq_10301,,1,3,450,1034611,4,,,30,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033612,迅捷护面,Eq_10302,,1,3,450,1034612,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033613,迅捷肩甲,Eq_10303,,1,3,450,1034613,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033614,迅捷护甲,Eq_10304,,1,3,450,1034614,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033615,迅捷束裤,Eq_10305,,1,3,450,1034615,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033616,迅捷便鞋,Eq_10306,,1,3,450,1034616,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033617,迅捷项饰,Eq_10307,,1,3,450,1034617,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033618,迅捷印戒,Eq_10308,,1,3,450,1034618,4,,,30,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033621,祈愿法杖,Eq_20301,,1,3,450,1034621,4,,,30,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033622,祈愿之冠,Eq_20302,,1,3,450,1034622,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033623,祈愿肩章,Eq_20303,,1,3,450,1034623,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033624,祈愿之袍,Eq_20304,,1,3,450,1034624,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033625,祈愿绑腿,Eq_20305,,1,3,450,1034625,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033626,祈愿便鞋,Eq_20306,,1,3,450,1034626,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033627,祈愿符链,Eq_20307,,1,3,450,1034627,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033628,祈愿徽戒,Eq_20308,,1,3,450,1034628,4,,,30,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033631,角斗士巨剑,Eq_30301,,1,3,450,1034631,4,,,30,3,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033632,角斗士战盔,Eq_30302,,1,3,450,1034632,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033633,角斗士的戒备,Eq_30303,,1,3,450,1034633,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033634,角斗士胸甲,Eq_30304,,1,3,450,1034634,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033635,角斗士护腿,Eq_30305,,1,3,450,1034635,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033636,角斗士战靴,Eq_30306,,1,3,450,1034636,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033637,角斗士项链,Eq_30307,,1,3,450,1034637,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1033638,角斗士徽戒,Eq_30308,,1,3,450,1034638,4,,,30,3,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043611,雾隐短弓,Eq_10401,,1,3,600,1044611,4,,,40,1,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043612,雾隐护面,Eq_10402,,1,3,600,1044612,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043613,雾隐肩甲,Eq_10403,,1,3,600,1044613,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043614,雾隐胸甲,Eq_10404,,1,3,600,1044614,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043615,雾隐护腿,Eq_10405,,1,3,600,1044615,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043616,雾隐长靴,Eq_10406,,1,3,600,1044616,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043617,雾隐吊坠,Eq_10407,,1,3,600,1044617,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043618,雾隐之戒,Eq_10408,,1,3,600,1044618,4,,,40,1,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043621,宽宏手杖,Eq_20401,,1,3,600,1044621,4,,,40,2,,115,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043622,宽宏头巾,Eq_20402,,1,3,600,1044622,4,,,40,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1043623,宽宏衬肩,Eq_20403,,1,3,600,1044623,4,,,40,2,,116,113,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
